"seller_id"	"seller_city"	"seller_state"	"total_orders"	"unique_customers"	"categories_sold"	"total_gmv"	"avg_order_value"	"total_freight"	"freight_pct_of_gmv"	"avg_delivery_days"	"avg_review_score"	"late_delivery_pct"
"fa40cc5b934574b62717c68f3d678b6d"	"SP"	303	15835.58	11.2	4.45	6.0	28.3	"Platinum — Elite seller"
"4b9750c8ad28220fe6702d4ecb7c898f"	"SP"	217	15815.40	9.4	4.35	7.7	21.2	"Platinum — Elite seller"
"d921b68bf747894be13a97ae52b0f386"	"MG"	77	15645.80	10.0	4.56	1.3	11.2	"Platinum — Elite seller"
"6061155addc1e54b4cfb51c1c2a32ad8"	"SP"	28	15633.40	5.8	4.70	3.0	5.6	"Platinum — Elite seller"
"0adac9fbd9a2b63cccaac4f8756c1ca8"	"SP"	106	15557.60	12.8	4.01	5.2	15.4	"Gold — Strong seller"
"2a5b78b41cd05baeac8df54c6606b92c"	"MG"	46	15554.28	9.3	4.30	1.8	6.6	"Platinum — Elite seller"
"c33847515fa6305ce6feb1e818569f13"	"SC"	114	15519.85	9.6	3.72	4.7	28.2	"Silver — Average seller"
"229c3efbfb0ea2058de4ccdfbc3d784a"	"MG"	117	15345.00	10.8	3.64	2.1	14.8	"Silver — Average seller"
"f9244d45189d3a3605499abddeade7d5"	"SP"	20	15081.44	15.2	4.35	0.0	5.4	"Silver — Average seller"
"85d9eb9ddc5d00ca9336a2219c97bb13"	"MG"	496	15026.54	14.8	4.21	3.5	55.9	"Gold — Strong seller"
"213b25e6f54661939f11710a6fddb871"	"SP"	151	14993.45	15.3	3.82	11.2	22.2	"Silver — Average seller"
"e5a38146df062edaf55c38afa99e42dc"	"SP"	119	14970.99	11.7	3.97	8.1	12.4	"Silver — Average seller"
"2a84855fd20af891be03bc5924d2b453"	"MG"	154	14970.10	8.6	4.36	3.2	21.8	"Platinum — Elite seller"
"79ebd9a61bac3eaf882805ed4ecfa12a"	"PR"	133	14783.09	15.3	4.02	5.7	26.7	"Silver — Average seller"
"01fdefa7697d26ad920e9e0346d4bd1b"	"PR"	127	14712.63	10.8	4.37	6.2	18.5	"Platinum — Elite seller"
"a5cba26a62b8b4d0145b68b841e62e7f"	"PR"	53	14438.84	13.2	4.57	1.9	9.3	"Gold — Strong seller"
"080199a181c46c657dc5aa235411be3b"	"SP"	78	14324.71	8.1	4.61	2.4	7.2	"Platinum — Elite seller"
"1b4c3a6f53068f0b6944d2d005c9fc89"	"SC"	110	14321.50	14.4	4.14	6.1	20.7	"Gold — Strong seller"
"4c2b230173bb36f9b240f2b8ac11786e"	"SP"	254	14290.97	12.9	3.76	9.1	30.2	"Silver — Average seller"
"5cf13accae3222c70a9cac40818ae839"	"MG"	147	14198.40	10.6	4.46	3.2	21.0	"Platinum — Elite seller"
"66922902710d126a0e7d26b0e3805106"	"MG"	149	14187.30	11.2	4.47	6.5	22.4	"Platinum — Elite seller"
"8e6d7754bc7e0f22c96d255ebda59eba"	"SP"	84	14107.38	14.1	2.99	12.4	12.0	"Bronze — At-risk seller"
"aba1721a889e04decc910aa13b768ef4"	"SP"	83	14103.30	9.2	4.46	10.9	8.9	"Gold — Strong seller"
"c6bda72e4dbf5c5866b13cb1810c6d03"	"SP"	59	14059.38	10.2	4.39	3.4	8.1	"Platinum — Elite seller"
"c847e075301870dd144a116762eaff9a"	"MG"	40	14048.90	16.3	4.20	7.3	7.4	"Silver — Average seller"
"2e90cb1677d35cfe24eef47d441b7c87"	"SP"	127	13894.71	12.1	4.04	12.4	20.8	"Gold — Strong seller"
"3b15288545f8928d3e65a8f949a28291"	"SP"	100	13644.83	14.1	3.95	6.0	17.4	"Silver — Average seller"
"ce248b21cb2adc36282ede306b7660e5"	"SC"	64	13560.19	15.6	4.25	10.8	14.0	"Silver — Average seller"
"6039e27294dc75811c0d8a39069f52c0"	"SP"	63	13500.80	18.0	3.86	25.7	17.3	"Silver — Average seller"
"d94a40fd42351c259927028d163af842"	"MG"	98	13485.80	13.9	4.13	3.8	24.3	"Gold — Strong seller"
"b8bc237ba3788b23da09c0f1f3a3288c"	"SC"	44	13426.71	11.8	4.35	2.2	14.1	"Platinum — Elite seller"
"289cdb325fb7e7f891c38608bf9e0962"	"SP"	109	13410.55	6.7	4.59	1.6	15.5	"Platinum — Elite seller"
"240b9776d844d37535668549a396af32"	"RJ"	35	13332.09	11.4	4.34	5.7	6.3	"Platinum — Elite seller"
"8cc6a0e5738e61a87b03c78b2ba9db4b"	"MG"	23	13272.70	16.7	4.42	8.3	3.8	"Silver — Average seller"
"a3e9a2c700480d9bb01fba070ba80a0e"	"SP"	127	13257.80	13.2	4.02	9.9	21.3	"Gold — Strong seller"
"1f9ab4708f3056ede07124aad39a2554"	"SP"	75	13143.03	14.7	4.11	5.3	17.9	"Gold — Strong seller"
"05f51e13da97139648b8125c31e5f51b"	"MG"	57	13100.31	12.3	4.25	15.0	14.4	"Gold — Strong seller"
"440dd6ab244315c632130ecfb63827b1"	"SP"	91	13089.00	16.7	3.89	13.0	15.6	"Silver — Average seller"
"d05ae8f7a5bd1d2a690a44cd079e4e27"	"RJ"	76	13065.00	11.3	3.82	8.9	8.7	"Silver — Average seller"
"669ae81880e08f269a64487cfb287169"	"SC"	160	13018.87	12.0	4.15	3.8	25.6	"Gold — Strong seller"
"6edacfd9f9074789dad6d62ba7950b9c"	"SP"	205	12966.40	9.1	4.38	5.6	22.4	"Platinum — Elite seller"
"9e6229250fedbe05838fef417b74e7fb"	"SP"	73	12962.30	11.9	3.90	3.9	14.2	"Silver — Average seller"
"6d66611d7c44cc30ce351abc49a68421"	"SP"	162	12948.80	11.9	3.93	6.4	24.4	"Silver — Average seller"
"0b35c634521043bf4b47e21547b99ab5"	"PR"	49	12937.65	17.1	3.53	10.5	11.1	"Silver — Average seller"
"d50d79cb34e38265a8649c383dcffd48"	"SP"	69	12892.43	13.2	4.25	7.2	14.9	"Gold — Strong seller"
"c31eff8334d6b3047ed34bebd4d62c36"	"SP"	119	12872.61	12.8	3.88	14.2	18.2	"Silver — Average seller"
"431af27f296bc6519d890aa5a05fdb11"	"SP"	115	12854.70	16.9	3.80	15.4	16.4	"Silver — Average seller"
"34d1ca11b242c0fee2c834ae8d788566"	"MG"	39	12841.97	12.7	4.30	0.0	7.5	"Gold — Strong seller"
"e24fc9fcd865784fb25705606fe3dfe7"	"SP"	51	12768.00	12.6	4.18	7.3	7.9	"Gold — Strong seller"
"a673821011d0cec28146ea42f5ab767f"	"SP"	121	12726.42	12.4	3.90	9.6	19.4	"Silver — Average seller"
"530ec6109d11eaaf87999465c6afee01"	"PR"	94	12682.11	10.7	4.32	1.0	20.5	"Platinum — Elite seller"
"75d34ebb1bd0bd7dde40dd507b8169c3"	"BA"	57	12656.33	16.1	3.99	14.9	10.4	"Silver — Average seller"
"ed4acab38528488b65a9a9c603ff024a"	"SP"	31	12648.46	9.2	3.79	2.6	4.8	"Silver — Average seller"
"99eaacc9e6046db1c82b163c5f84869f"	"SP"	63	12642.28	15.0	4.01	10.4	8.6	"Gold — Strong seller"
"b372ee768ed69e46ca8cdbd267aa7a38"	"SP"	63	12630.00	12.3	4.39	0.0	9.4	"Gold — Strong seller"
"00fc707aaaad2d31347cf883cd2dfe10"	"PR"	102	12590.90	15.8	3.79	4.5	18.0	"Silver — Average seller"
"cfb1a033743668a192316f3c6d1d2671"	"SP"	142	12402.54	11.8	4.03	10.7	26.9	"Gold — Strong seller"
"2b1a40c1daabc6ca280c4b815c101841"	"MG"	22	12342.60	13.9	3.79	3.0	14.9	"Silver — Average seller"
"1ca7077d890b907f89be8c954a02686a"	"SP"	107	12324.64	15.0	2.27	19.0	12.3	"Bronze — At-risk seller"
"ac3508719a1d8f5b7614b798f70af136"	"RS"	100	12266.34	9.5	4.64	3.0	24.0	"Platinum — Elite seller"
"c66dccfb3f109511246da627dd5a2498"	"SP"	44	12182.55	11.4	4.57	4.5	7.8	"Platinum — Elite seller"
"66e0557ecc2b4dbea057e93f215f68d8"	"SP"	30	12141.00	31.7	4.03	26.7	4.0	"Silver — Average seller"
"2e1c9f22be269ef4643f826c9e650a52"	"SP"	160	12080.25	9.7	4.23	6.6	19.1	"Platinum — Elite seller"
"70c27847eca8195c983ed7e798c56743"	"RJ"	77	12077.52	10.8	4.20	9.2	12.0	"Platinum — Elite seller"
"056b4ada5bbc2c50cc7842547dda6b51"	"RJ"	63	12073.41	12.6	4.16	9.4	10.5	"Gold — Strong seller"
"2138ccb85b11a4ec1e37afbd1c8eda1f"	"SP"	387	12069.23	11.3	3.92	5.5	48.8	"Silver — Average seller"
"d6b1ce66b035a475f00c017792ff9769"	"SP"	90	12067.60	10.1	4.17	7.8	15.9	"Gold — Strong seller"
"ff063b022a9a0aab91bad2c9088760b7"	"SP"	93	11977.50	9.4	4.28	3.2	16.0	"Platinum — Elite seller"
"c8b0e2b0a7095e5d8219575d5e7e1181"	"SP"	83	11940.22	9.9	4.05	6.0	12.3	"Gold — Strong seller"
"6e386f64c84e482f0b9abf960797ee1b"	"SP"	28	11921.60	10.3	4.61	10.7	5.0	"Gold — Strong seller"
"7202e2ba20579a9bd1acb29e61fe71f6"	"SP"	50	11895.80	13.3	3.94	5.8	9.4	"Silver — Average seller"
"7901646fdd36a55f564ffaf2dbccaaf7"	"RJ"	22	11857.08	9.9	4.44	14.8	5.2	"Gold — Strong seller"
"a7f13822ceb966b076af67121f87b063"	"SP"	72	11840.72	21.6	3.49	4.8	24.3	"Bronze — At-risk seller"
"09f952a5f58d2285b0372551ae8f9b01"	"SP"	50	11821.50	13.1	3.88	5.4	12.9	"Silver — Average seller"
"48436dade18ac8b2bce089ec2a041202"	"SP"	134	11821.11	14.1	4.13	6.8	24.0	"Gold — Strong seller"
"adbc26658d6c7b4b6219f9d934598091"	"PR"	88	11806.40	17.2	4.05	15.2	16.0	"Silver — Average seller"
"72c5da29406b4234927b81855e7b64f6"	"SP"	31	11798.69	10.8	4.13	3.2	7.2	"Gold — Strong seller"
"ce7d1888639e6fb06b2749cbfdac1ff7"	"MG"	78	11793.89	14.2	4.11	8.3	26.1	"Gold — Strong seller"
"701938c450705b8ae65fc923b70f35c7"	"SP"	73	11775.32	12.6	3.75	5.5	31.8	"Silver — Average seller"
"e8b3a3a38279a82f0e5d006d5e5b7d2c"	"PR"	80	11762.40	16.9	3.93	4.7	14.0	"Silver — Average seller"
"128639473a139ac0f3e5f5ade55873a5"	"PR"	521	11685.45	14.4	4.20	6.4	81.9	"Gold — Strong seller"
"e26901d5ab434ce92fd9b5c256820a4e"	"SP"	197	11601.50	9.3	4.14	2.3	24.8	"Gold — Strong seller"
"25e6ffe976bd75618accfe16cefcbd0d"	"SP"	106	11552.62	10.0	4.42	5.2	14.6	"Platinum — Elite seller"
"d1b65fc7debc3361ea86b5f14c68d2e2"	"SP"	39	11413.17	9.1	4.65	5.0	12.4	"Platinum — Elite seller"
"0be8ff43f22e456b4e0371b2245e4d01"	"SP"	156	11336.00	10.3	3.97	6.3	22.1	"Silver — Average seller"
"c60b801f2d52c7f7f91de00870882a75"	"SP"	39	11296.50	16.1	3.44	20.5	6.2	"Bronze — At-risk seller"
"6cd68b3ed6d59aaa9fece558ad360c0a"	"MG"	149	11188.57	10.5	4.45	1.9	22.6	"Platinum — Elite seller"
"cab85505710c7cb9b720bceb52b01cee"	"SP"	200	11054.70	10.2	4.34	2.5	25.5	"Platinum — Elite seller"
"5a8e7d5003a1f221f9e1d6e411de7c23"	"SP"	137	11042.10	10.5	4.19	6.1	24.2	"Gold — Strong seller"
"80e6699fe29150b372a0c8a1ebf7dcc8"	"PR"	95	11017.16	11.4	4.35	4.1	23.5	"Platinum — Elite seller"
"8d956fec2e4337affcb520f56fd8cbfd"	"SP"	210	10988.20	9.3	4.20	9.7	30.2	"Platinum — Elite seller"
"1d8dbc4f32378d715c717c1c1fc57bae"	"PR"	89	10986.19	15.1	3.93	8.4	18.5	"Silver — Average seller"
"95e03ca3d4146e4011985981aeb959b9"	"RJ"	170	10765.36	12.3	4.00	2.7	29.3	"Gold — Strong seller"
"82e0a475a88cc9595229d8029273f045"	"SP"	41	10748.02	15.3	3.49	6.3	13.7	"Bronze — At-risk seller"
"7ea5bfa6c340f58f8e71fc1f0412b0d6"	"MG"	95	10713.42	12.2	4.14	5.9	15.1	"Gold — Strong seller"
"c9c7905cffc4ef9ff9f113554423e671"	"SP"	127	10657.18	11.1	4.16	11.5	19.8	"Gold — Strong seller"
"813348c996469b40f2e028d5429d3495"	"SP"	169	10634.83	10.3	4.01	4.7	32.1	"Gold — Strong seller"
"c864036feaab8c1659f65ea4faebe1da"	"PR"	58	10454.20	12.3	4.57	3.4	17.7	"Gold — Strong seller"
"0ea22c1cfbdc755f86b9b54b39c16043"	"MG"	231	10447.50	10.8	4.34	1.5	40.1	"Platinum — Elite seller"
"23d7c96d4a1160db1c726b248601b25a"	"SP"	48	10408.44	13.1	3.92	10.0	12.1	"Silver — Average seller"
"6973a06f484aacf400ece213dbf3d946"	"SP"	88	10335.23	15.0	3.64	16.8	12.4	"Silver — Average seller"
"ea566164622c6b439516ab18062c42cd"	"SP"	50	10309.42	14.2	3.75	23.1	8.3	"Silver — Average seller"
"33a6f4b1e7cdc205511e76ba1b6e0186"	"SP"	105	10295.01	8.5	4.36	1.6	18.3	"Platinum — Elite seller"
"dd2bdf855a9172734fbc3744021ae9b9"	"MG"	101	10197.60	15.4	3.83	5.8	18.7	"Silver — Average seller"
"b499c00f28f4b7069ff6550af8c1348a"	"SP"	147	10162.18	10.8	4.23	11.0	24.6	"Gold — Strong seller"
"f262cbc1c910c83959f849465454ddd3"	"SP"	188	10144.87	8.9	4.12	8.9	24.0	"Gold — Strong seller"
"9d5a9018aee56acb367ba9c3f05d1d6a"	"GO"	66	10119.98	14.4	4.44	1.3	16.5	"Gold — Strong seller"
"7b1222c3624aa89b9558b50a2594188c"	"SP"	22	10103.52	17.7	4.45	13.6	4.5	"Silver — Average seller"
"0df3984f9dfb3d49ac6366acbd3bbb85"	"MG"	86	9891.49	9.6	4.34	1.1	15.0	"Platinum — Elite seller"
"f3b80352b986ab4d1057a4b724be19d0"	"DF"	86	9815.10	10.6	4.16	0.0	21.7	"Gold — Strong seller"
"54965bbe3e4f07ae045b90b0b8541f52"	"PR"	69	9807.00	26.9	3.07	31.6	19.9	"Bronze — At-risk seller"
"9d4db00d65d7760644ac0c14edb5fd86"	"SP"	96	9802.82	8.1	4.54	3.1	15.3	"Platinum — Elite seller"
"5343d0649eca2a983820bfe93fc4d17e"	"SP"	69	9741.02	11.2	3.64	9.3	24.0	"Silver — Average seller"
"17ca9b9e9b9ef8fdb529001b49ebb50f"	"MG"	115	9649.86	8.1	4.03	2.3	24.3	"Gold — Strong seller"
"e96498ed8daaa3e9c23f7a62da76591c"	"SP"	34	9619.09	15.2	3.94	14.7	7.4	"Silver — Average seller"
"e7df4cd29ab5abab70fb0783ddb53987"	"SP"	23	9608.70	10.4	4.29	16.7	4.3	"Gold — Strong seller"
"bd23da7354813347129d751591d1a6e2"	"SP"	85	9605.70	9.8	4.13	4.7	14.2	"Gold — Strong seller"
"b2ac621f0d0322434d04a12b078b9369"	"PR"	30	9575.50	14.7	4.40	10.0	8.2	"Gold — Strong seller"
"4830e40640734fc1c52cd21127c341d4"	"SP"	204	9490.50	9.9	4.18	6.6	31.7	"Gold — Strong seller"
"1c129092bf23f28a5930387c980c0dfc"	"SP"	199	9482.72	11.6	4.18	5.0	31.7	"Gold — Strong seller"
"3db66a856d18a9cba7c9241fc5221c50"	"MG"	94	9478.30	15.8	4.20	11.3	21.6	"Silver — Average seller"
"ef506c96320abeedfb894c34db06f478"	"SP"	314	9440.53	13.3	3.93	8.5	53.5	"Silver — Average seller"
"3c487ae8f8d7542beff5788e2e0aea83"	"DF"	30	9385.70	13.4	3.91	3.0	7.7	"Silver — Average seller"
"31344c16881c08a8a72c6d2eb29918c1"	"MG"	42	9365.80	15.7	4.43	4.8	23.6	"Silver — Average seller"
"5058e8c1e82653974541e83690655b4a"	"SP"	61	9352.85	26.3	3.08	13.3	29.9	"Bronze — At-risk seller"
"aaed1309374718fdd995ee4c58c9dfcd"	"SC"	104	9345.45	12.2	4.05	2.7	24.8	"Gold — Strong seller"
"7b07b3c7487f0ea825fc6df75abd658b"	"SP"	91	9259.47	9.4	4.40	4.2	14.0	"Platinum — Elite seller"
"ca3bd7cd9f149df75950150d010fe4a2"	"SP"	68	9253.47	13.8	3.79	2.2	35.9	"Silver — Average seller"
"aafe36600ce604f205b86b5084d3d767"	"SC"	129	9251.40	12.4	4.38	4.6	26.2	"Gold — Strong seller"
"01cf7e3d21494c41fb86034f2e714fa1"	"PR"	58	9229.66	11.5	4.19	4.7	21.1	"Gold — Strong seller"
"7040e82f899a04d1b434b795a43b4617"	"SP"	206	9164.00	10.3	3.59	9.1	33.7	"Silver — Average seller"
"cb8bcce248bb1fb274ba762d8b971456"	"MG"	66	9152.40	12.6	4.34	1.5	13.1	"Gold — Strong seller"
"dd7ddc04e1b6c2c614352b383efe2d36"	"SP"	120	9088.71	14.8	3.78	14.9	31.2	"Silver — Average seller"
"06df0c10d34e459d9672bc77388742eb"	"PR"	26	9070.00	9.7	4.37	10.0	5.8	"Platinum — Elite seller"
"5b8154610ebb21fb90eb587365e673df"	"SP"	37	9048.05	13.2	4.18	15.0	11.6	"Gold — Strong seller"
"624f4ece8da4aafb77699233d480f8ef"	"SP"	52	9046.00	13.5	4.19	7.4	18.9	"Gold — Strong seller"
"0db783cfcd3b73998abc6e10e59a102f"	"SP"	131	9040.50	11.7	4.21	3.7	21.9	"Platinum — Elite seller"
"81a1104df0f08b59c68aa5b03cfe398e"	"PR"	70	8988.18	13.0	4.31	5.7	19.5	"Gold — Strong seller"
"4e7c18b98d84e05cbae3ff0ff03846c2"	"SP"	80	8970.90	12.1	4.16	4.6	31.3	"Gold — Strong seller"
"066a6914e1ebf3ea95a216c73a986b91"	"PR"	66	8956.38	14.2	3.97	4.2	18.5	"Silver — Average seller"
"8b28d096634035667e8263d57ba3368c"	"SP"	137	8891.60	14.2	3.90	12.2	27.8	"Silver — Average seller"
"f27e33c6d29b5138fa9967bcd445b6d5"	"SP"	93	8888.30	12.4	4.09	10.2	17.9	"Gold — Strong seller"
"32b8764b4ef628b53608fc34011fcc13"	"SC"	36	8884.00	11.3	4.24	7.9	33.4	"Platinum — Elite seller"
"5f2684dab12e59f83bef73ae57724e45"	"SP"	67	8870.97	10.3	3.75	5.5	12.5	"Silver — Average seller"
"048c2757535328e0d7dac690ad3c0aae"	"SP"	49	8865.38	18.3	4.24	12.2	13.9	"Silver — Average seller"
"8e8a7ce9f2f970dc00e2acf6f6e199f6"	"RJ"	63	8821.00	12.2	4.00	9.4	13.0	"Gold — Strong seller"
"f80edd2c5aaa505cc4b0a3b219abf4b8"	"SP"	115	8791.60	12.2	4.14	6.5	33.2	"Gold — Strong seller"
"af4a0e4cfe1d9c26b6712b1be25a72e5"	"MG"	21	8757.98	12.8	3.50	7.7	6.8	"Silver — Average seller"
"6d803cb79cc31c41c4c789a75933b3c7"	"SP"	58	8711.40	12.9	4.27	6.1	13.9	"Gold — Strong seller"
"b1a81260566c1bac3114a6d124413f27"	"RS"	51	8684.69	8.6	4.22	1.9	18.0	"Platinum — Elite seller"
"1da3aeb70d7989d1e6d9b0e887f97c23"	"SP"	260	8678.57	8.4	4.08	5.0	48.0	"Gold — Strong seller"
"a49928bcdf77c55c6d6e05e09a9b4ca5"	"SP"	96	8646.90	16.9	2.97	25.0	20.0	"Bronze — At-risk seller"
"17306570e772e7718c92a562d33f5f1d"	"SP"	27	8640.00	14.0	3.77	6.7	9.0	"Silver — Average seller"
"562fc2f2c2863ab7e79a9e4388a58a14"	"SP"	253	8599.27	11.2	4.25	3.4	48.7	"Platinum — Elite seller"
"9b013e03b2ab786505a1d3b5c0756754"	"SP"	169	8591.61	8.2	4.06	5.6	29.1	"Gold — Strong seller"
"fffd5413c0700ac820c7069d66d98c89"	"SP"	56	8343.60	13.4	3.91	12.3	30.4	"Silver — Average seller"
"259f7b5e6e482c230e5bfaa670b6bb8f"	"SP"	135	8333.24	8.6	4.27	1.9	32.1	"Platinum — Elite seller"
"6c7d50c24b3ccd2fd83b44d8bb34e073"	"SP"	111	8302.36	12.2	4.44	1.6	31.7	"Gold — Strong seller"
"054694fa03fe82cec4b7551487331d74"	"SP"	20	8286.10	30.2	3.29	28.6	8.0	"Bronze — At-risk seller"
"db2956745b3a8e9f3785c99f34b5d25e"	"SP"	45	8261.00	14.3	3.80	10.9	11.5	"Silver — Average seller"
"b92e3c8f9738272ff7c59e111e108d7c"	"MG"	62	8231.09	16.3	4.06	2.9	29.3	"Silver — Average seller"
"d71d863e5ef30d94e440c11be17dcd8f"	"SP"	21	8228.90	20.0	3.57	10.7	7.7	"Silver — Average seller"
"fdb9095204a334cd8872252ffec6f2db"	"SP"	46	8156.00	8.9	4.13	4.9	13.9	"Gold — Strong seller"
"33a17d60c64393351ebf1ef860f4e0f2"	"RS"	43	8152.48	10.6	4.62	2.1	15.7	"Platinum — Elite seller"
"4371b634e0efc0e22b09b52907d9d469"	"SP"	100	8128.00	10.5	4.44	6.4	18.0	"Platinum — Elite seller"
"4bfc7a4a1cf8d4d2121c27422d9e50b5"	"SP"	26	8124.40	8.0	4.23	2.5	13.1	"Platinum — Elite seller"
"7d456afc660226829370f3173d14520c"	"SP"	55	8118.25	9.0	4.26	5.6	18.0	"Platinum — Elite seller"
"6c177e38df6d3f34182b1f1d427231bf"	"PR"	53	8112.89	14.3	4.15	3.7	12.4	"Gold — Strong seller"
"903037660cf848a717166eb7a06d616e"	"SP"	44	7935.18	11.6	3.81	15.3	13.7	"Silver — Average seller"
"5656537e588803a555b8eb41f07a944b"	"DF"	171	7931.26	11.4	3.82	7.6	41.9	"Silver — Average seller"
"3078096983cf766a32a06257648502d1"	"SP"	56	7910.84	12.1	4.30	4.9	17.3	"Gold — Strong seller"
"93dc87703c046b603023e75222018b45"	"MG"	31	7901.50	18.2	4.16	3.1	7.6	"Silver — Average seller"
"750303a20e9c56b2a6bc45cdce0b897d"	"GO"	53	7876.00	13.7	4.34	3.6	16.4	"Gold — Strong seller"
"b1fc4f64df5a0e8b6913ab38803c57a9"	"RJ"	105	7869.76	15.6	3.78	11.8	26.8	"Silver — Average seller"
"fcb5ace8bcc92f75707dc0f01a27d269"	"SP"	58	7864.35	10.4	3.90	2.9	11.4	"Silver — Average seller"
"cbd996ad3c1b7dc71fd0e5f5df9087e2"	"SP"	157	7852.82	12.8	4.13	8.8	33.3	"Gold — Strong seller"
"2dee2ce60de9709b1a24083217181a1f"	"MT"	54	7784.50	14.5	4.36	3.6	26.5	"Gold — Strong seller"
"972d0f9cf61b499a4812cf0bfa3ad3c4"	"SC"	79	7748.79	18.3	2.96	11.9	26.6	"Bronze — At-risk seller"
"5b925e1d006e9476d738aa200751b73b"	"SP"	63	7748.50	10.9	4.60	6.3	13.6	"Platinum — Elite seller"
"ebd2d60905fb58271facef5596b620d3"	"SP"	82	7713.02	12.9	4.24	3.5	21.2	"Gold — Strong seller"
"3bb548e3cb7f70f28e3f11ee9dce0e59"	"PR"	46	7690.02	10.7	3.98	0.0	11.7	"Silver — Average seller"
"725c32fa80c2faacc4fc88450d27314e"	"SP"	87	7679.00	9.1	4.54	0.0	16.9	"Platinum — Elite seller"
"2089a6d640999f9b9141ac719b2af596"	"SP"	41	7676.02	19.5	3.93	14.6	8.3	"Silver — Average seller"
"08633c14ef2db992c11f840f04fad4cd"	"SP"	74	7644.30	10.1	4.24	6.2	18.6	"Platinum — Elite seller"
"4e17c65a516f69d023a2ae78b84f28d6"	"SP"	61	7639.26	14.8	4.08	10.8	15.1	"Gold — Strong seller"
"6fd52c528dcb38be2eea044946b811f8"	"SP"	66	7625.68	21.2	3.50	11.0	14.7	"Silver — Average seller"
"9596c870880d900012f2e8e6e30d06d7"	"MG"	21	7625.35	13.4	4.17	4.3	22.9	"Gold — Strong seller"
"73a63f72308aa20a46f4b1632018f196"	"PR"	26	7595.85	11.1	4.32	0.0	12.9	"Platinum — Elite seller"
"0432ead42b6c8a0bdf68154add917fdf"	"SP"	82	7574.40	8.9	4.55	3.4	15.6	"Platinum — Elite seller"
"42bde9fef835393bb8a8849cb6b7f245"	"DF"	34	7574.00	9.8	4.28	2.6	10.1	"Platinum — Elite seller"
"b18dc380845b24038cfc48006478f099"	"SP"	42	7554.07	14.0	4.30	12.8	10.4	"Gold — Strong seller"
"058fd0aa2bfdb2274e05e1ae971dabb6"	"SP"	60	7549.90	10.2	4.37	7.9	11.6	"Platinum — Elite seller"
"640e21a7d01df7614a3b4923e990d40c"	"SP"	115	7528.89	10.4	4.29	6.6	32.3	"Platinum — Elite seller"
"7008613ea464bad5cb9b83456e1e6a8f"	"SC"	122	7509.20	13.9	4.29	3.3	39.0	"Gold — Strong seller"
"e5a3438891c0bfdb9394643f95273d8e"	"SP"	215	7481.36	15.3	3.88	18.4	43.4	"Silver — Average seller"
"062ce95fa2ad4dfaedfc79260130565f"	"RS"	54	7479.10	13.3	4.02	3.4	15.8	"Gold — Strong seller"
"bd0389da23d89b726abf911cccc54596"	"DF"	87	7472.16	13.5	4.20	7.8	22.2	"Gold — Strong seller"
"8a432f4e5b471f8da497d7dc517666e2"	"SP"	94	7445.00	7.6	4.20	4.8	25.8	"Platinum — Elite seller"
"0bae85eb84b9fb3bd773911e89288d54"	"SP"	136	7433.56	10.3	4.23	0.7	39.1	"Platinum — Elite seller"
"e0a366315b1b726b6c7832d664c0f530"	"SP"	43	7400.09	7.5	4.33	3.9	10.1	"Platinum — Elite seller"
"18a349e75d307f4b4cc646a691ed4216"	"SP"	108	7393.21	11.1	3.52	5.5	25.4	"Silver — Average seller"
"b410bdd36d5db7a65dcd42b7ead933b8"	"GO"	42	7368.90	9.2	4.81	2.4	12.9	"Platinum — Elite seller"
"381c83fdca332ea6afd896da20bf6e4a"	"PR"	46	7355.80	12.7	4.39	4.3	13.6	"Gold — Strong seller"
"a2e874074c877c5a05abae80ad6e488f"	"SP"	40	7355.00	19.2	4.19	4.8	15.0	"Silver — Average seller"
"a420f60ff1aa9acc80d0e42959f2b313"	"SP"	65	7346.30	11.5	3.93	9.0	14.7	"Silver — Average seller"
"7a241947449cc45dbfda4f9d0798d9d0"	"MG"	55	7335.66	12.8	3.78	6.2	25.4	"Silver — Average seller"
"b347677812ea483b0f528eaf8cbc09b7"	"PR"	21	7288.99	13.2	4.52	0.0	10.5	"Gold — Strong seller"
"4aba391bc3b88717ce08eb11e44937b2"	"BA"	27	7286.88	16.7	4.00	14.3	10.4	"Silver — Average seller"
"aced59e9b31ef866a94f9e7f29d8d418"	"SP"	61	7268.50	9.7	4.45	7.5	14.4	"Platinum — Elite seller"
"e333046ce6517bd8bb510291d44f0130"	"SP"	68	7268.00	10.0	4.39	5.4	19.7	"Platinum — Elite seller"
"8648b1e89e9b349e32d3741b30ec737e"	"SP"	93	7228.75	9.3	4.12	10.0	19.6	"Gold — Strong seller"
"6a51fc556dab5f766ced6fbc860bc613"	"SP"	24	7217.87	15.2	4.13	6.5	10.4	"Silver — Average seller"
"cee48807215b30a12ca2ca10ffb5f250"	"SP"	39	7212.23	23.4	3.70	15.0	12.7	"Silver — Average seller"
"dbb9b48c841a0e39e21f98e1a6b2ec3e"	"SP"	108	7186.85	10.0	4.20	4.2	22.0	"Platinum — Elite seller"
"cc63f0dd2acba93ffed4fe9f8e0321fa"	"SP"	55	7096.71	9.0	4.05	0.0	19.7	"Gold — Strong seller"
"febab0275244b9a49a623f0bd613ca2f"	"SP"	106	7094.82	8.2	4.32	4.0	41.0	"Platinum — Elite seller"
